Tweet	IsCureClaim	IsCheckworthy
RT @USER : Pogbas house got broken into , he came out and said he suffered with depression yet the country never came out and backed ...	False	False
They call it depression , I call it war .	False	False
@USER my depression is gone now :beaming_face_with_smiling_eyes:	True	False
In all these , I just want to encourage you today to try to get up and keep being hopeful ( I know it is hard sometim ... HTTPURL	False	False
RT @USER : A 44 year old man was referred to the accident and emergency department by the psychiatric services , having claimed to have ...	False	False
" Previously , food additives such as artificial sweeteners , aspartame , L-phenylalanine , acesulfame K , and neotame were infused to reduce depression and thinking , and to control people more easily .	True	True
RT @USER : Water Really Can Provide Some Relief From Anxiety And Help Us See The Glass Half Full #health #lifestyle #life #Anxiety # ...	True	True
RT @USER : depression been kicking my ass too much to give a fuck	True	False
@USER @USER @USER I am glad you was having us on this morning I was going into a deep deep depression The only way to console myself was a plan to buy the shitty Gaurdian everyday :face_with_raised_eyebrow: :blue_heart: :grinning_face_with_big_eyes:	False	False
I know how important mental well-being and health are so I feel I must be honest with my followers . I have battled ... HTTPURL	False	False
" I used to write a lot in highschool . I even wrote a little story collection ( read : novel ) on the back of my Organic chemistry notebook . But then depression happened and I lost this habit of mine , among many others .	False	False
@USER The two times in my life that I desperately * needed * help - catastrophic depression , and my grandad 's passing - I lost what I thought were ' friends ' because I took that offer sincerely and got precisely nothing . It was a culture shock .	False	False
RT @USER : Chronic inflammation as the underlying cause of most chronic diseases . Learn how your genes impact your risk.https :/ / ...	True	True
" The NHS is here to help . Feelings of anxiety and depression can affect us all . If you need help with your mental health , you can refer yourself , or your GP can refer you .	True	False
This post concert depression is BADDDDD im rotting away rn lmfao	False	False
Going live , streaming to battle depression <3 Not spam , no pressure - Just love . HTTPURL	False	False
Bro I do n't want to have depression anyway	False	False
@USER @USER I Live At That Level Everday , Never Went To A Gaming Twitter Page To Release My Feelings . That 's Attention Seeking , Not Real Depression .	False	False
Can Melatonin Gummies Solve Family Bedtime Struggles ? Experts Advise Caution Click on link to read ... HTTPURL	False	False
RT @USER : #Literature Book Review : A Sweeping — and Personal — History of Addiction Click on link to read.https :/ / t.co/igIXIu ...	False	False
" RT @USER : Depression is not funny . However , I do wish my " " crafting ' depression would come back and my " " laying in bed binge-watching ... "	False	False
Depression :hundred_points: :sleepy_face: then anxiety	False	False
I just did a podcast episode on depression HTTPURL	False	False
@USER How can u not laugh at that I mean come on even the cat probably had a giggle at it as well hahaha & the cat is on drugs for depression & anxiety think it 's Ur vet u want tae sue hen he 's taking the pure piss out of u the dog just after some pussy hahaha haha	False	False
RT @USER : HOLYSHIT WHICH ONE OF YOU DID THIS ? My term is now REAL HTTPURL	False	False
The use of ketamine therapy as a treatment for depression has exploded over the past few years . ByrdAdatto shares the 123s of Therapeutic Ketamine Laws HTTPURL	True	True
RT @USER : HAVE TO COPE WITH EMOTIONAL MANIPULATIONFEEL DEPRESSION AND ANXIETYFEEL GUILTEXPERIENCE PARANOIA ( INTRUSIVE ) HAVE FRI ...	True	False
sorry im tweeting so much i drank a pot of coffee and i have depression	False	False
@USER I need this level of excitement for a game or book . Getting there , but depression is a constant battle . Need to do some doge rolls in my mind and start playing Elden Ring	True	False
Singing helps reduce feelings of depression and anxiety , increases oxygen to your lungs and helps better posture . ! !	True	True
RT @USER : My Mental Health Saga : Depression , Resignation & Frustration @USER HTTPURL #BreastCancer	True	False
RT @USER : Thanks to all the people who follow me . I 'm a old Gen-Xer , love lifting weights , NASCAR , music , thankful for the history s ...	False	False
I do n't even know how long it 's been since I showered last I 'm really bout that #depression shit	False	False
@USER i just do n't get why a flat chest would trigger dysphoria . thanks for educating me on the fact that it does ( albeit the why still being missing ) . depression sucks	True	True
DRUGS ! No thanks .	False	False
RT @USER : @USER @USER @USER - THX 4 RT #depression Rising ? Look for #strength in the #Joy of the Lor ...	False	False
@USER I 'll tell you that I have used ketamine ( under doc supervision ) to try to treat pain . It worked a treat on depression ( unexpected , not why I was trying it ) . I encourage you to try GFM to fund . Fairly certain it works internat'l . Best wishes .	True	True
@USER Yep . Biological scam for sure . It 's so hard . My baby never slept , I was on an island off Tasmania with no friends or family and we both had severe postnatal depression . We were broke , uninspired and sleep deprived . There were smiles and cuddles but it was HARD . Permanent jet lag	True	False
@USER In fact , as a gay man , I can tell you that I was set on the path to depression by homophobic bullying in childhood . Not by being gay , by being treated like shit by people for being gay . Your conflation of this shows how little you understand and how little value your opinion has .	True	False
@USER Tryna fuck the depression out of you	False	False
Post nut depression	False	False
Nahhh he get me through it	False	False
@USER Farmers are sinking into depression .	False	False
y'all do not understand the pain someone feels when someone cheats let alone - publicly , while going through postpartum depression , and then having 2 babies with them . that 's not being bitter - it 's HURT .	True	False
" RT @USER : " " Teachers are not just teaching through a pandemic . Teachers are teaching through their own trauma . They are teaching thr ... "	False	False
The World Health Organization predicts depression will be the leading contributor to disease worldwide by 2030 . HTTPURL HTTPURL	True	True
RT @USER : @USER To be fair , sperm did n't have depression	False	False
RT @USER : Those who say “ Kya kara 70 sallo main ” should look at Lanka and Pak.Its because of those 70 yrs we are able to sustain t ...	False	False
I 'm nearly incapable of being able to relax or be excited about something . A decade of depression and anxiety has c ... HTTPURL	True	False
@USER My rent just went up $ 230 , so yeah . They 're begging for a recession / depression	False	False
Actively fighting depression hard asf :face_with_tears_of_joy: I just be trynna think to myself “ Watchu sad for nigga ” :face_with_tears_of_joy: :face_with_tears_of_joy:	True	False
#depression is not a state of mind . It is a #mentalillness that can be debilitating & can be seen on an #mri , just like any other #sickness Stay #strong . You can overcome this ! #mentalhealth #mentalhealthawareness #mentalhealthmatters #staystrong #drchriscarreira HTTPURL	True	True
" @USER @USER We 're all invited to share our thoughts & tips related to today 's Space . We 'd love to hear how you deal with anxiety & depression in IRL and in crypto ! Our sharing-is-caring channel is where we can share & refer back to those tips :down_arrow:	False	False
" @USER Then someone felt a 9 days " " depression " " :eyes: "	False	False
" RT @USER : Now ethnic Germans wants to suicide itself ... They have been brain controlled to believe this Jew-CIA guy 's quote " " Strange gam ... "	False	False
" Parents fighting causes disturbance and disrupted early brain development for infants , anxiety and conduct problems for highschool children , and depression and academic problems , self harm to older children	True	True
Mopped the floor with a brand new microfibre mop dipped in lavender scented floor cleaner . Tried my super best to clean out the depression out of the tiny 1RK ( K just because it is described so not because it is used as one ) 1/3	False	False
@USER Im trans male and had bad pp depression when my partner birthed our nonbinary twins :unamused_face:	True	False
@USER Lmfao they are literally UNIFYING . If Valdez was really scared he 'd say he 's going through depression , fake an injury , and make some shit up	False	False
#WorldBipolarDay on 30 Mar coincides with Vincent van Gogh 's birthday , an artist posthumously diagnosed with #bipolardisorder . Bipolar affective disorder ( BPAD ) affects 1 in 50 to 1 in 100 people in the UK , usually starting age 15-19 . #Bipolar #Mania #Depression #BipolarAwareness HTTPURL	True	True
my room is very much a depression room right now and i 'm disgusted but I can not find the motivation to fix it	False	False
" I told mum for years that Essendon is the worst team to support when you have depression , anxiety etc . Now , she understands what I meant ...	True	False
" Every time I see the stories from people about how their doctors are crappy , fat-shaming , depression-shaming , etc , I am thankful that my doctor does n't do any of that . They should have a class in med school called " " How Not To Be A Jerk To Your Patients " " . "	False	False
it 's called depression HTTPURL	False	False
I think being surrounded by nature is keeping #depression from killing me ... but not from paralyzing me . I keep trying to be better , to snap out of it . And I keep failing . I 'm not even proud of my sobriety anymore . It feels unimportant , because I 'm broken anyway . :confused_face:	True	False
I hate people that fake depression and a bad and difficult life	False	False
@USER Person no fit talk again . Nigeria don lead me into depression	False	False
it 's already hitting and i have n't been to a concert yet	False	False
@USER @USER joke about her illness , do you know how she had felt about shaving her hair cause of a medical condition , do you know the self esteem issues / depression she 's had to deal with shaving her hair completely	False	False
is this something i need professional help for or is this just a natural and logical consequence of living in a semifeudal semicolonial society OR is depression but a product of our material realities ajajajajaj	False	False
RT @USER : my depression reliever , i will love u unconditionally . #ARSDSelcaDay #ARMYSelcaDay #ARSD HTTPURL	False	False
I 've been in bed all week with depression , I 'm sorry . To be honest with you , I 'm struggling more than I realised . I think it 's time I asked my GP for my meds again ... :broken_heart:	True	False
@USER The cause is definitely depression ... which in my case was triggered by the environment . Add to that my genetic predisposition to it . Lovely combo xo	True	True
Im out of my depression grind timeeeee	False	False
RT @USER : Before you diagnose yourself with depression or low self esteem , first make sure that you 're not , in fact , surrounded by ass ...	False	False
Almost entering 3rd week in psychiatry and the only mental disorder that i 've learned so far is only Depressiondo ... HTTPURL	True	False
RT @USER : @USER @USER @USER girl what does this have to do with celebrities ... this is not the depression olympics pac ...	False	False
" & it is NOT going well ( because of being diagnosed as an adult ) . Like , I feel devastated listening to advice & reading informational websites . It just feels like I do n't know what 's " " me " " & what 's an autistic characteristic & on top of " " normal " " anxiety / depression we have to ... "	False	False
RT @USER : Yeah , and Michelle Obama is blaming him for her depression I 've heard ! :face_with_rolling_eyes: What a crock ! They never stop ! It 's just insane ! :grinning_squinting_face: :zany_face: htt ...	False	False
RT @USER : @USER @USER and for womens ' birth control , some side effects may include : • blood clot • cancer :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: • heart atta ...	True	False
When I finally manage to reply to all of my twt , insta , wapp , snap and kakao dms it means that I am officially out of my depression era :sparkles:	False	False
@USER glorification of depression / alternatively the awareness of suicide and prevention cause of how bad the show was at depicting it	False	False
We 're the middle children of history man.Our great depression is our lives :soap: Fight Club	False	False
new depression meal just dropped ( raw pancake batter )	False	False
Trump is a very bad administrator , a millionaire ... ! ! 6 Bankruptcies ... Really ... ! ! !	False	False
@USER Sorry guilty of not reading Hope you get through your emotions and depression and all tho we do n't know each other if you ever need to talk or Just vent I can lend a ear and remember pain is temporary but what u learn from it is eternal	False	False
Depression is so bad to the point it can cost memory lost now think about it .	True	True
" Nothing can get me down , I have grown so much with age , I am truly impressed by my heart . Even with stress and depression I still choose to be vibrant and happy .	False	False
mmmh mmhmm MMM the flavors are melting on my tongue	False	False
Just watching y'all 's stories of the bad bunny concert gave me post concert depression	False	False
" Hi everyone ! ! ! I 'm a Licensed Professional Counselor and owner of Getting Back To Me , LLC in Georgia . I specialize in telehealth services assisting clients with depression , anxiety , life transitions , trauma , and women 's issues .	False	False
If any money borrowed was invested wisely , would it be paid for by future productivity profits . I do n't recall paying the debt incurred during the Great Depression & HTTPURL 2 hard to pay off . In fact , the governments of the time solved a housing shortage . #auspol #AlboForPM	False	False
Woman tip - There is a direct relationship between the level of feminist ideology by which a woman lives by and he ... HTTPURL	False	False
saw elton john last night and o still have not recovered . my voice is gone and my post concert depression is strong . one of the best nights of my lifeee ! !	False	False
@USER @USER @USER @USER It does n't treat them.People are still dying at the same rates . Its time we get rid of the taboo of looking for actually treating them like we do with depression . We do n't tell people the world is horrible and they should end it all , we should stop telling them their sex is wrong	False	False
@USER If you need to talk please do n't hesitate , dm me . From one girl who deals with depression to another :red_heart:	False	False
" @USER @USER Meanwhile , I 'm fully suicidal despite being on antidepressants . Controlling my sad , but not my desire to not exist .	True	False
RT @USER : I hate when I tell someone irl that I stream and they 're like “ oh you just play video games all day ” Yes . I do . But I ...	False	False
Unemployment in the Great Depressionhttps :/ / t.co/yrbImMJGmu	False	False
Yup im going 2ru alot rn ... from school to the guilt of some wrong decisions ive made before .. But depression is not even an option ... im tougher than that :OK_hand:	False	False
RT @USER : 100,000 s of #Tigrayan victims of the #WeaponizedRape are now living with post-traumatic stress disorder , depression , a ...	True	True
RT @USER : Hair depression be real ! Lol finally free !	False	False
@USER @USER Thanks for this post . I watched his lectures during lockdown and liked the fact that he showed his vulnerable side during his depression . But this is seriously why the feminists call him out . . It looks like he has yet to face his own demons . It 's a huge worry !	False	False
" Praxis and Relmada target depression as Athira and Taurx tackle Alzheimer 's : HTTPURL	True	True
@USER Be on the verge of a manic depression and use sheer will to push it away	False	False
@USER every time i get a new job i am like oh hell yes i did it and then immediately become the human manifestation of depression itself	True	False
RT @USER : hii ! ! kinda new to edtwt but ive been lurking for some time now . → fifteen | she / her → pcos , ehlers danlos , gad , aiws , an ...	False	False
" The #mentalhealth impact of the first lockdown continues to manifest , with @USER researchers highlighting the need for more psychological interventions to be made available	False	False
" “ A family is . . . Something that two people who are in love make happen . When two people are together , and if their bond 's very strong , they 'd consider welcoming a child to the world .	False	False
5H scorpio mars , so when i get no bitches ? :crying_face: :crying_face: :crying_face: definitely the root of my depression	False	False
" in this tik tok , she talks about how she has no idea who these people are and these kids were just being silly , but they pulled her out of a depression bc in essence , they were celebrating her .	False	False
Struggled today / tonight with depression . Felt just disconnected part of the day . I hate that anyone has to put up with me in the midst of my struggles . I did leave the house . Small victories .	True	False
How does anxiety show up for you ? What do you do to help calm yourself ? Post in the comments-If you are strugglin ... HTTPURL	False	False
The power of depression is strong because it lives rent free in your mind .	False	False
@USER That 's called depression	False	False
Anxiety vs . depression : Symptoms , treatment , and more - Medical News Today HTTPURL	False	False
@USER Life is about greed , and the me me me , it has been that way for years , but none of that will matter if one misstep is made and wwlll breaks out , they think the Great Depression of wwll was bad , they would never survive one like that again	False	False
RT @USER : Depression : 10 Quotes Which Help Us Through Tough Days HTTPURL	False	False
@USER I recovered ( no symptoms or psych meds now ) from severe depression with psychosis after over a decade . But I got incredibly lucky with the right medication , support and circumstances , and still took a few years with them . The push to recover did n't help at all .	True	False
@USER @USER iz jut Miss Depression	False	False
@USER Mine ? It has to be Rascal does not Dream of Bunny Girl Senpai , that anime took me by surprise in the best way possible and the movie literally gave me depression for a week it was THAT good , 10/10 would cry again	False	False
" Joy and rejoicing are your covenant height to your high places . You miss the flight when joy and rejoicing finish . Do n't toy with depression . Do n't hang around people who talk low about the future of your country .	False	False
:face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: Said this for YEARS !	False	False
RT @USER : #Parents #Anxiety #Depression #PTSD #OCD #AddictionRecovery #BPD #Bipolar #ADHD #ADD #Selfhelp .. Well if ya Suffer / Struggle ...	False	False
You would n't even knowBut there 's times that I swear that I did n't think I 'd make itWalked into depression with a ... HTTPURL	False	False
Bravo brother ! You are an inspiration !	False	False
They said there are 5 stages of griefDenialAngerBargainingDepressionAcceptanceAnd the songs that paraphrase the feelings	False	False
@USER @USER That would be insane actually . Not just inferiority but depression in general , because he was smiling in the past	False	False
Why my mind keep lost motivation a lot when my depression get worse . Second , I can't stop my mind while it was thinking about suicide . I have try to think positive but ugh ! My life is so stupid . I wish I born like hearing could be more easier to be good life with jobs .	False	False
@USER Hey I 'm going through this rn lately and I know how you feel . This is your anxiety and / or possibly depression this . You are enough .	False	False
HTTPURL COVID 19s - Husband & Wife ( UGANDA ) Hospital Beds to Home , Depression , 10 Yr Suicidal ( NJ ) , Breast Cancer ( FL ) , 4th Stage Tongue Cancer back to Normal ( NJ ) , Brain Stroke w High Blood Pressure (8 4 ) - S Korea , Kidney Problem , Throbbing Joint Pains , 22 years Irr HTTPURL	False	False
April 14 , 2020 - COVID - 19 pandemic : The @USER says it expects the world economy to shrink 3 % , the worst contraction since the Great Depression of the 1930s . #VoidMoon HTTPURL	False	False
shoutout to @USER for being one of the only things helping me survive this third trimester depression wave . literally the best thing to binge watch all day from bed	True	False
I eat depression for breakfast	False	False
@USER Children 's stories written collaboratively with my 8yo son to explain depression and anxiety . The Book is minted as individual pages , text and image . Once full book is completed it will be sent to all holders . Art is created as a collab with our friend and artist @USER .	False	False
Already hit the floor — So really what could happen if I sink a likkle more ? Facing depression , Thought I had to dr ... HTTPURL	True	False
When u can feel a depression wave approaching HTTPURL	True	False
@USER @USER Now there will be a compulsion on students . Due to this , some student may be attacked by depression .	False	False
RT @USER : Unexpected drug interactions with a mechanistic explanation ( SSRIs and caffeine could affect sleep ) ... how can we map these more sy ...	True	True
@USER lemme differentiate ur depression to find the area of ur sadness ? ? ?	False	False
is there a make-a-wish but for depression and people in their 20sasking for ... me	False	False
Explains why I 've never been depressed . :zany_face: :mushroom:	False	False
Depression is an impact we did n't brace for . This impact leaves us feeling weak and small in the wake of such a massive adversity . The solution is to embrace the pain and become one with it .	True	False
A book that gives you a glimpse into the mind of someone with depression . HTTPURL	False	False
right now , my depression is the best it 's been in years . what 's changed ? i am off my meds . not that that is remotely something i would suggest someone do--i wound up off them for insurance change reasons and none of them had been much help ( we constantly rotate and try new meds )	True	True
denial , anger , depression , bargaining and acceptance HTTPURL	False	False
RT @USER : depression & ocpd ... if i miss a workout I feel like ima go insane	False	False
" RT @USER : " " People think depression is sadness . That it 's crying and dressing in black , but people are wrong . Depression is the constant ... "	True	False
@USER :face_with_rolling_eyes: Will is a gentleman , he takes care of his family , he laughs things off most of the time but the day he decides to be real after being disrespected , you say this about him ? ? You men dig each other into depression . That 's all you 're good at .	False	False
Throw on that Eric Thomas to get out of bed	False	False
RT @USER : idk why i teared up reading this , hits different	False	False
@USER Thats now depression music for real	False	False
RT @USER : black parents too . they 'll believe in god , discipline , yelling and threatening they kids but draw the FATTEST line at sa ...	False	False
" @USER @USER A recession would be a day at the beach compared to what kind of mayhem this dotard 's handlers will create if they are allowed to execute this suicidal " " Green New Deal . " " Just like the old deal , it will keep us in a long , rolling , desperate depression . "	False	False
@USER Yea he choked in the bubble where he had DEPRESSION , but he also played well the following year and led them in kawhi 's absence and was doing the same this year ...	False	False
RT @USER : Can I sell my depression on eBay	False	False
3 different stella lou packages in one day ... depression cured :ballet_shoes: :rabbit_face: :cherry_blossom: HTTPURL	False	False
@USER thank you :green_heart: :green_heart: :green_heart: I 'm starting to feel a little better , it 's just one of those bad anxiety / depression ... HTTPURL	True	False
RT @USER : Black men mental health is important , too . Men suffer in silence with their mental with no one to talk to.You are not we ...	False	False
Googling our anxiety meds and finding out we had depression all along	True	False
Shout out to my depression skinny body . Miss her . :woozy_face:	False	False
" wait , the macross team is releasing an album where walkure and ranka / sheryl sing each other 's songs MY SKIN IS CLEAR MY DEPRESSION IS HEALED I CAN GO ON LIVING	False	False
@USER There is a certain power in naming your depression and trying to separate yourself from it , but that only goes so far yeah . My pattern is usually recognize and name it , then try to plan a trip or something so I hyper focus on something positive I want to do , then crawl out .	True	False
i do n't want to hear about taylor swift getting an honorary degree anymore ! ! ! it makes me mad ! i 'm going into debt and periods of intense depression over my degree & it basically means nothing :cowboy_hat_face:	False	False
" Who is the mastermind behind " " depression due to nepotism " " theory and why was this theory encouraged by MuPo even when no suic 1de note was found from the crime scene ? @USER @USER	False	False
I really love that scene where Cisco says if a girl says she 's fine , she 's not fine , and Caitlin yells AMEN because . Cait has depression AND has definitely dated women <3	False	False
RT @USER : I feel so empty all the time might just let the depression win tbh	False	False
@USER Yabba I am done with Work From Home :hot_face: April 15th la irundhu I am going to office . Idhuku mela vee ... HTTPURL	False	False
If you would like to learn what 's behind the art and @USER journey , encourage you to read the entire thre ... HTTPURL	False	False
I feel like ... I need one of these for myself .	False	False
@USER I 'll bonk the depression on the head if you want .	False	False
RT @USER : just me , my depression pile , vape , infected piercing and Dude Ranch vs the world HTTPURL	False	False
Exercise May Boost Mood for Women With Depression . Having a Coach May Help . ( Published 2019 ) HTTPURL	True	True
I wonder if my person is seeing this ! ! ! :eyes:	False	False
Cite your peer reviewed references , Doctor .	False	False
Sell me the exact house coat Edward wears in his depression phase you will be surprised at 1 . How much I will spend and 2 . How DRAMATIC I will be while wearing it . #ofmd	False	False
@USER @USER @USER You telling the story or am i ? Im sorry guaranteed player go onnKeqing say ... HTTPURL	False	False
[ Download ] PDF Bipolar , Not So Much : Understanding Your Mood Swings and Depression -> ) HTTPURL	False	False
Whosoever is born of God is victorious over d world I pray tday that you will be victoriousOver sicknessOver de ... HTTPURL	False	False
@USER I now see depression catch your man :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes:	False	False
I hate having anxiety and depression because even when I feel motivated to do things I do n't even know where to start and nothing gets done and I just worry about it	False	False
I gotta get outta this depression . Today I have no motivation whatsoever . I just wanna stay home and eat some goo ... HTTPURL	True	False
RT @USER : “ 2 years ago , a group of psychology seniors kickstarted an extra-curricular club promoting mental health awareness at the te ...	False	False
@USER Are n't you the guy who blamed his homophobia and racism on his depression ?	False	False
RT @USER : Does anyone else get offended asf when people talk shit about :mushroom: ? Ppl act like it 's crack . :mushroom: have helped alleviate my anxie ...	True	True
latine abrosexual agender people with depression are witty !	False	False
@USER With cancer , or limb loss , or people who are paralysed should n't be given a diagnosis , so why should people with depression , ADHD , autism , bipolar or any other mental health condition or neurodivergance be denied the right to know what 's happening to them , to understand tbc	False	False
" @USER 1/2 Very understandable that a streamer want to maintain a positive vibe not only for themselves but for their viewers as well . Alot of streamers do n't have the tools or know how to communicate with people with depression other than a simple " " I 'm sorry " " or " " Its going to be okay . " " "	False	False
@USER all the baddest bitches got depression fym	False	False
@USER Yeah dog , my depression and I are on a date	False	False
RT @USER : @USER I call this one depression . HTTPURL	False	False
@USER @USER @USER Absolutely . I feel for anyone who suffers as most of us experience depression at one point or another . Having said that , using depression as an argument against this silly joke is a bridge too far . She literally came out a day prior and said she loves her new look .	False	False
RT @USER : I just wanna know why anti nicotine companies thought spinning the angle that nicotine causes depression would work . Babes do ...	True	False
I 'm excited ! ! Ca n't wait ! !	False	False
LET ME FUCKING TELL YOU !	False	False
RT @USER : This was so powerful . @USER is simply amazing . :heart_suit: HTTPURL	False	False
@USER American Goulash today is a significantly deviated variation of Hungarian Goulash . It developed during the Great Depression , as a way to use noodles to extend tomatoes and beef out to broader meals . Earlier versions included marjoram and lots of paprika , more like the original .	False	False
" RT @USER : " " The Great Depression we now face has less to do with the external loss of our savings and more to do with the internal l ... "	False	False
Badshah admits he suffered from depression , anxiety #Badshah #Depression #Anxiety #YesPunjab @USER HTTPURL	False	False
@USER Corona Pulse CP 24/7 . What about cancer patients and depression and fentanyl overdoses #MassFormationPsychosis HTTPURL	False	False
Emotional & mental depression is the freaking worst . Like I 've been having a freaking darkness over me this entire week where I just did n't want to deal with anyone & I feel terrible . Feeling like no one is there for u constantly is crappy & not feeling your worth is bluh .	True	False
One thing about me when depression , sadness , frustration , or any unwanted emotion try to sneak in i instantly fight it off	False	False
@USER @USER Every major depression in the country 's history was preceded by the govt trying to balance the budget - HTTPURL	False	False
Should I cut everyone off and start the depression loop all over ?	False	False
got hair spa done , got into mini fight w my father , ate a glazed donut , took a two hour depression nap , so much has happened today .	False	False
@USER @USER @USER We came from war from darkness put yourself in our placeWe can not sleep we have n ... HTTPURL	False	False
RT @USER : @USER I heard you in @USER Space last night . I have n't spoken , so you have n't met me yet . I think what you ' ...	False	False
@USER depression HTTPURL	False	False
:blue_circle: The GREAT DEPRESSION Diaries - PART 3 HTTPURL via @USER	False	False
@USER It 's a nightmare . I was diagnosed with Depression / Anxiety Disorder , given ' happy ' pills & last month my B / P hit 187/107 . My SO convinced me to get a dog for emotional support . But my GP wo n't write a letter to confirm Tayah is needed for my mental & physical health at work ! :woozy_face: :persevering_face: HTTPURL	True	False
RT @USER : Depression - Depression ( 1985 Full Album ) #punk #punkrock HTTPURL via @USER	False	False
Suddenly , depression strikes again ..	False	False
Looking for a pair of socks ? Every sock you purchase empowers students to access support mental wellness resources ... HTTPURL	False	False
These depression naps are Delicious	True	False
He was n't even executed , he died of depression , probably anticipating this take .	False	False
really about to enter my silly and goofy era I am having a good time only depression unhand me you foul beast	True	False
@USER @USER Depression-era-frogs are tight !	False	False
RT @USER : Offer is still open ! LMK and I 'll put you in touch .	False	False
new bigtop burger content yall , my depression is cured	False	False
And if you wanna talk about books with me , you can join our book club - every Sat at 9am to talk about mental health on HTTPURL . We 're reading Lucinda Bassett 's Attacking Anxiety & Depression :)	False	False
@USER his smile can cure my depression	False	False
@USER Might wanna take your depression meds	False	False
" @USER @USER I watched first half of those matches on YouTube . Bhai depression me chal jaoge mat dekho aisi matches .	False	False
I can feel depression creeping in and I kinda just wanna go home .	False	False
im at that point where anxiety is getting easier to manage , and depression is getting harder	True	False
RT @USER : Paul Pogba shares he 's dealt with depression in his career HTTPURL	False	False
Promote it on @USER it on @USER	False	False
@USER Depression ? What 's that ? Some modern affliction , surely . [ His eyes rake over her , flesh like milk and ... HTTPURL	False	False
@USER SAME WHO DO ALL OF HER CHARACTERS HAVE DEPRESSION :smiling_face_with_tear:	False	False
RT @USER : Mimosa , is a 70 % sativa strain with 19-27 % average THC level . ( Purple Punch X Clementine ) strains . Mimosa has a happy high ...	False	False
@USER @USER @USER That 's depressionhttps :/ / t.co/nwiYDGAXfm	False	False
After a lengthy description of what sounds like textbook depression behavior she just wrote it all off as laziness ... HTTPURL	True	False
RT @USER : Not long now ! :trophy:	False	False
anyway , hopefully i 'm not oversharing here but remember to take care of yourself and look out for your homies . * mwa ... HTTPURL	False	False
Really curious as to how much would change if I got off my anxiety and depression meds , feel like they do absolutely nothing but I could be wrong idk	True	False
" @USER i think they call that " " depression " " bae "	False	False
@USER Right like Superman 's creation and attitude is a reaction to the great depression . Or of course Captain America punching Hitler .	False	False
@USER Dear ncte I 've applied for otprms but SRC disapproved bt same college & same yr student get it . i have also emailed you but no reply . I 'm in depression pls look at this matter @USER @USER @USER @USER	False	False
RT @USER : @USER Do n't do the crime ... if you do n't wanna do the time ! ! BESIDES WE HAVE ALL SUFFERED DEPRESSION BECAUSE OF H ...	False	False
Depression , Anxiety , sadness One Solution :red_heart: HTTPURL	False	False
@USER Can relate ! Exactly in this situation ! ! First clincial depression and not PTSD some next level of chaos in life I guess	False	False
@USER @USER @USER Then how do you answer from the founding until the Great depression there was never another one except the one from 20 to 21 that was fixed by doing nothing under Harding and Coolidge . You need to read more .	False	False
He 's running from a really interesting and detailed monster but I have depression and can't be arsed to use my imagination so by all means use yours until my brain is done recharging HTTPURL	True	False
Tell me you know nothing about postpartum depression without saying you know nothing about PPD	False	False
@USER The diagnosis definitely helped me because eg the medication I took for depression would not be suitable for OCD . And just in general the approach to treatment is much more helpful to me than that for depression / anxiety ! ( Which makes me wonder if OCD was always my main thing )	True	False
These random waves of depression are not it	False	False
I started medicine for my anxiety / depression . Getting used to it is interesting . I feel so tired and hungry all ... HTTPURL	True	False
RT @USER : just to add , adequate sleep and daily sun exposure have also helped both my mental health and probably gut health as well ...	True	True
@USER Do you take pills for it likr are you in depression	False	False
@USER Anxiety / depression paralysis is a thing . My headspace is the worst than i can ever remember outside of my concussion 7 yrs ago . We gotta be there for each other	True	False
Is pre 30th birthday depression a thing ?	False	False
RT @USER : I listened to his reaction to BB songs and MVs and how BIGBANG songs helped his brother out of depression . Very inspiring . D - ...	True	False
We have gone past the point of no return .	False	False
RT @USER : Keep full orgasms for very special occasions or not at all . Remember the come down or post orgasmic depression can be v ...	False	False
depression makes you do crazy shit ( referring to putting > 50 hours into Team Sonic Racing )	True	False
stupid fucking depression room , had to take down two of my nct posters bcos they got ripped bcos of all the shit on my desk !	False	False
| | depression mixed with paranoia and anxiety I 'm tired . I wanna go home . I 'm getting overwhelmed so easily .	False	False
I really do have this one friend who whenever I describe a problem , feeling , or complication they 're like “ it 's because you have depression ” with such gusto and like .. :face_with_peeking_eye:	False	False
oh thats why my coffee has been working lately	False	False
the talent ... i mean it 's right there	False	False
@USER @USER @USER I agree , he really does look like he 's suffering with depression :pensive_face: Foo ... HTTPURL	False	False
Hey everyone ! So because of personal issues and post-rejection depression , I will be limiting my activity on this a ... HTTPURL	False	False
@USER Once when he was 12 his mom called him stupid . This gave him depression	False	False
@USER I 'll be ok bestie haha but this time depression really hit me :face_with_tears_of_joy:	True	False
" Just learned about " " #goblinmode " " and as someone who fits the definition to a T , I 've gotta say journalists have given us a strange new way to talk about clinical depression . "	False	False
" Hey folks , thanks for joining for another episode of " " Will I Have More Free Time Now That the Show Has Ended , or Will I Just Be Riddled With Post-Show Depression ? " " The game where I ( ghost ) will try to go back to any sort of normalcy after weeks of doing the same show ! Stay tuned ! "	False	False
Target audience :face_with_tears_of_joy: :palms_up_together:	False	False
