Tweet	IsCureClaim	IsCheckworthy
RT @USER : My friend 's dad is under Palliative care in Kakamega for metastasis stage 4 Prostate cancer . Anything you can spare will be ...	False	False
@USER for cancer moons , they empathize heavily with their moms struggles , and can easily see why their mom does what they do . But it 's fairly easy for cancer moon kiddos to cross the boundary of empathy into feeling a personal stake in their moms emotional wellbeing .	False	False
#MedicalAstrology #AstrologyPARTS OF BODY #Aries Head #Taurus Neck #Gemini Arms & Hands #Cancer Breasts #Leo Hea ... HTTPURL	False	False
@USER Kaepernicik is a fat over the hill cancer for any NFL team .	False	False
RT @USER : I 'm fundraising for Bowel Cancer UK . Check out my @USER page and please donate if you can . Thank you ! #JustGiving ...	False	False
@USER We know how much her heart hurts , we were all purraying that the v-e-t could help Tony . It sounds like he and I had the same cancer , I 'm so sorry Tony lost his battle . Your mama gave him the greatest gift of all , freedom from pain . But now her pain begins . ( ( HUGS ) ) luvs yoo all !	False	False
@USER Sorry to hear :folded_hands: :pensive_face: . My fur baby is 14 with Cancer and Diabetes .. it 's so hard :crying_face:	False	False
@USER It cures cancer as well they do n't want that getting out either	True	True
RT @USER : Smashing success for North & South American Consortium for treatment of lateral pelvic lymph nodes in Rectal Cancer @USER ...	True	True
Got a picture with him as a kid , man was literally Built Ford Tough , fucking hate cancer bro :crying_face:	False	False
" @USER @USER @USER I know who Stephanie is ... always enjoyed seeing her on msnbc ... but , I lost track of her when not there . What has happened ... if you can tell me .	False	False
Example please what is an epelictc whity when you smoke weed as it cures cancer 's and other biological uses also why can't people tell this as I saw this on YouTube and comperd it to a normal one and was told my medical team of herbal canibis tests expresd helps brain developen	True	True
@USER @USER @USER @USER @USER Lmao , imagine being a little bitch baby and trying to play civility politics on Twitter while simultaneously doing apologia for the state persecution of children and families . I hope you find a way to accidentally burn to death after dealing with that cancer for a few years :)	False	False
Real king care for others . We will now donate 40 % of our profit from sales for cancer aid fund . #markos23 #burgerking	False	False
RT @USER : @USER What are #AsharamjiBapuAshramActivities ? Sant Shri Asharamji Bapu is a renowned Saint who has always wor ...	False	False
Excited to see a familiar blue and white box pop through the letterbox this morning - possibly I 'd ordered a lateral flow test by mistake . But no , even better - a bowel cancer random screening kit - one of the perks of reaching 56 !	False	False
FLAWLESS VICTORY !	False	False
I still wear a mask . I have Hashimotos . And thyroid cancer . But I 'd still wear one even if I did n't . Stop telling people to remove their mask if they choose to wear one . It 's not the flex you think it is ... HTTPURL	False	False
@USER I am so sorry for your pain . They are also important enough to grieve as long as we would any other member of your family . Annie was almost 9 when she died of stomach cancer . It 's been over a year and I still miss her . HTTPURL	False	False
RT @USER : Only one day left to get those bids in ! This is a great chance to support @USER via @USER - plus @USER ...	False	False
RT @USER : @USER I was hoping you 'd retweet this : Please help my friend 's fiancé , he has cancer and prognosis is not good . He n ...	False	False
Cancer patients seriously ill after struggle to access Covid drugs in England : HTTPURL	False	True
" @USER @USER @USER Ever heard " " Actions speak louder than words . " " Will has been mentally abused ... HTTPURL "	False	False
April is Daffodil Month : Join the fight and help support Canadians living with cancer.These resilient flowers surv ... HTTPURL	False	False
RT @USER : Are you ready to shop some high quality organic certified :hot_beverage: Alpine coffee ! :hot_beverage: :hot_beverage: Helps you loose weight :hot_beverage: 100 % brain hea ...	True	False
RT @USER : [ 146k > 112k = 34 kgs lost ] ( 3 years ) . Lost nearly 35kg of the 47kg i put on post thyroid cancer treatment several years ago . K ...	True	False
Ahh man :sleepy_face:	False	False
@USER I ” m waiting to see if my cancer is back after 3 years . It certainly appears that it is . Cancer is a bitch - physically AND emotionally . Stay strong and we 'll get through it .	True	False
Does #Alcohol increase your risk of developing #cancer ? HTTPURL Killed After Crashing Car Int ... HTTPURL	True	True
smoke cigarettes cancer in the chest	True	True
@USER WAIT , UR A CANCER ASWELL ? ? ?	False	False
RT @USER : One thing battling #cancer has taught me is how to find inner strength by embracing the pain & move forward . It started the ...	False	False
@USER Cancer and heart disease . Watch film ' Forks Over Knives '	False	False
If someone came up and asked me if I regretted the hours I have spent on Twitter I would say no . I have learned so much about crypto here as well as been able to vocalize my cancer journey . I love Twitter	False	False
New targets could mean better #immunotherapy for colon #cancer . ( via @USER ) HTTPURL #stemcells #science #health #cancer #biotech	True	True
me ever again . can't imagine finding anyone else , man or woman . who would love my miserable dumb fat clingy ass lmao i would n't date myself either most likely . but i 'm gonna be 25 and i 'm fucking OLD now ugh and i wish i was n't this bpd + cancer combo	False	False
@USER Yikes ! So much hatred Jack . Seek help . There is a special place in hell for a vile little man that 's goes after a man who lost his baby to cancer .	False	False
@USER what a better way to celebrate your huge news than by helping my sweet girl ! ! <3 #Gofundme #shesworthit #cantlivewithouther #shesmyworld	False	False
Do you have a red or white spot in your mouth that does n't heal ; a sore throat or swollen tonsil ; changes in your voice ; a lump in your neck ; or an earache ? Do n't ignore it ! The symptoms of head and neck cancer are easy to overlook . Learn more at HTTPURL . #ohancaw HTTPURL	True	True
This amazing woman @USER gave me the mental strength I needed to beat cancer , you do n't realise how much you mean to me , I could n't have done it without you , I love you so much :red_heart: :red_heart: :red_heart: :red_heart: :red_heart: :red_heart: :red_heart: :red_heart: :red_heart: :red_heart: :red_heart: :red_heart:	True	False
RT @USER : In a 2017 study , researchers found that African-American men who take a daily dose of aspirin experience a significantl ...	True	True
I hope you read the replies and feel the love	False	False
April is Bowel Cancer awareness month :purple_heart:	False	False
Hope they respond in swift . Our food habbits and the quality of food we taking is also contributor to cancer ..	True	True
RT @USER : The FDA has issued 3 final clinical trial guidance documents to promote further advances in cancer prevention , detection , ...	True	True
@USER @USER @USER This person has stated they will not be following EHRC guidance . Does n't this m ... HTTPURL	False	False
@USER Is that how you do it ? Is that how your mama does it with your 23 yr old friend ? Home wrecker . Open marriage please . No wonder ur dads angry . A joke about your mom ‘ s balding head ? Seriously ! People are dying of cancer . Poor poor babies . Thank God there was one real man up there .	False	False
Or found the cure to cancer or so much more	False	False
Cancer , Leo , Virgo :sparkles: Do n't allow anyone to send you mixed signals . It 's not cute . Make it a point that they should ... HTTPURL	False	False
RT @USER : The medical mafia kills more people every year than any disease or chronic condition ( except heart disease and cancer ) . Why i ...	False	True
@USER @USER appointments cancelled & 6 months later finding their cancer ( for example ) had returned & was terminal . All personal experiences , not here say . And then you have to look at who funds people like @USER	True	False
" The " " Texas Two-Step " " to avoid accountability for poisoning folks with asbestos . They are legally able to screw over cancer victims , folks . May as well start a trump children 's charity for them . "	False	False
@USER : O a fellow cancer , I shake your hand	False	False
@USER @USER #ColorectalCancerAwarenessMonthVitamin D and prevention of colorectal cancer . Dr . William B ... HTTPURL	True	True
RT @USER : Lastly , the Government is currently consulting on a 10 Year Plan for the future of cancer care in England . It ‘ s great to ...	False	False
@USER Whatever you do Doc is never go near the Engerlund NHS as it 's far worse than where yea are a do hope yer no a cancer Doc as waiting time in Engerlund NHS is 6 months to a year and over just to be seen and Boris and the Yoon Scotsman are deflecting	False	False
What causes cancer fr ? Damn !	False	False
@USER As shocked as when you and your crime family pocketed donations to your children 's cancer charity ?	False	False
Our in-house #cellmanufacturing capabilities help us to efficiently deliver our #celltherapy products to people with #cancer taking part in our #clinical trials , and to scale up as we prepare for our 1st commercial launch .	True	True
@USER IT IS ? ? dawggggg oml i thought pisces would be the hardest , it 's hard to understand them , they can be delusional , and way too idealistic , they avoid confrontation at all times too . but it 's cancer ? shsvegshshhev i gotta read up on this	False	False
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER do you think a doctor should be sued for telling you have cancer and going through chemo to just find out later you never had chemo ?	False	False
@USER He 's the reason I got health insurance and a month later I discovered I had cancer Idiot at 23 who on mommy and daddy insurance - um not adulting yet - Huh	True	False
" Please help my friend 's fiancé , he has cancer and prognosis is not good . He needs help to fund #hospital bills as he is an American . Please consider donating to his #GoFundMe , so that his daughter can grow up with a father .	False	False
:folded_hands: :broken_heart: Praying ( daughter 's breast cancer treatment ):	False	False
@USER @USER @USER @USER LOLYou mean Roman matches are n't given 5 stars by the guy who ... HTTPURL	False	False
God bless and keep you my friend . I am saddened to read this yet gladdened that you will be with our Father in Heaven . My prayers are with you .	False	False
RT @USER : #RT #URGENT 20 pints of #Any blood group required for a cancer patient at Shifa International Hospital #Islamabad . Pleas ...	False	False
@USER @USER @USER @USER Yeah , stealing from St . Judes Children 's Cancer Hospital will get you a ticket to special hell , which is under other hell ! ! !	False	False
RT @USER : Ovarian cancer is a “ silent killer “ as it is usually not detected until an advanced stage . This is because symptoms mimics o ...	True	True
New article : Different Serum , Different Protein Corona ! The Impact of the Serum Source on Cellular Targeting of Folic Acid-Modified Chitosan-Based Nanoparticles HTTPURL #breastcancer #oncology HTTPURL	True	True
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Are cancer and respiratory difficulties likely ?	False	False
This sounds very similar to what a biodynamic shiraz grower outside of Mudgee once told me ...	False	False
" :warning: #SECRETSERVICES TURDS ARE PREVENTING ME FROM #SLEEPING ALSO BY INDUCING ME #SWELLING , #BLOCKAGE & SEVERE #PAIN @USER RIGHT #THUMB & #FOREARM :red_exclamation_mark:	False	False
This is what I 've been fearing - if he 's dying anyway he has nothing to lose . Why not take the whole world with him ... HTTPURL	False	False
RT @USER : @USER Private insurance will exclude all pre-existing conditions-whatever they may be ! That 's why anyone w diabetes ...	False	True
currently me with my cancer moon :pleading_face:	False	False
WUSA 9 News : Does Bruce Johnson Have Cancer ? Health Update And Illness Details 2022 HTTPURL	False	False
RT @USER : I DONATED 16 INCHES OF MY HAIR ! ! Grew it for 3 years to do this . As a cancer survivor it was my honor . #makeupartist ...	False	False
In #OralHeadNeckCancerAwarenessWeek , read about Drs . WC Lin , Y Xiao & FT Lin discovering a new mechanism of #cisplatin resistance in #cancer , and how to reverse it . @USER @USER @USER @USER @USER HTTPURL @USER HTTPURL	False	False
@USER @USER So apparently a molvi represents islam , is logic se cow urine cures cancer according to Hinduism bcz saadvi pragya says so . Tumne islam bola to islam ka reference lao . Chutiye banke mera time waste mat karo	True	True
RT @USER : Think they made new rules for whom is in the vulnerable category for #covidbooster jabs . Why ? Someone told me that the ...	False	False
RT @USER : Decisional Regeneration is still a Major CANCER producing two fold Sons and Daughters of Hell ! Yet , it is hardly ever mentio ...	False	False
RT @USER : With our entire focus on our goal , We will reach levels of achievement that worlds never thought possible in the crypt ...	False	False
4 in 10 cancer cases and almost half of all deaths from cancer are associated with preventable risk factors . #Prevention #Medicine #PublicHealth #Cancer HTTPURL	True	True
" Have you or a loved one been affected by cancer ? We 're looking for people to join our Cancer Insights Panel . We work closely with patients , carers and loved ones to ensure our work reflects the needs of everyone affected by cancer .	False	False
@USER @USER @USER I 'm currently being treated for prostate cancer . Go fuck yourself .	True	False
I 'm supporting American Association for Cancer Research ! HTTPURL via @USER	False	False
@USER Well done young man , #inspirational and go well in the future :thumbs_up: :thumbs_up: . Cancer is an awful disease and it impacts many , but these type of positive stories are what we all look forward to reading .	False	False
@USER Yet a major cancer treatment & research center in Texas does n't accept marketplace plans from the ACA . More holes to fix !	False	True
@USER Ole Newt , is n't he the dope who asked for a divorce while his wife had cancer ? WOW ! He 's a real GOP Gem ! HTTPURL	False	False
@USER Trump is a Cancer ! There is no way around it !	False	False
RT @USER : :Cancer: #CANCER — Join me on Fri . , April 8 @USER 9am PT for your May 2022 Monthly #TarotReading ! :crab: Watch live or on replay : HTTPURL ...	False	False
I try and stay out of politics its just utter cancer if you ask me i rather just focus on myself and try and get ... HTTPURL	False	False
home bestie	False	False
RT @USER : Donate Car for Breast CancerToll-free : 800-776-6372 2022 - #BreastCancer #breast #cancer #cardonations #donatecars #Br ...	False	False
This is a fantastic #paid #STEM summer research opp for those who require / would benefit from a virtual experience . Personal situations & family care needs can be a major deterrent to summer research , @USER fills this need . Share w / your students and colleagues !	False	False
" Attending #AACR22 ? Meet Robert D . Schreiber and Phillip D . Greenberg , Editors-in-Chief of Cancer Immunology Research , on Monday , April 11 at 9:30 AM CDT at the AACR Publications Booth #2101 . Learn more : HTTPURL	False	False
RT @USER : Add to the list , a Government which absolutely does not give a damn .	False	False
@USER I was unaware of your strife and the journey of your loved one . My mother is still fighting her second go of pancreatic cancer after surgery . She loves you and Colbert , she always has the show on DVR so my her and my dad can watch .	True	False
" RT @USER : Great video showing the " " capsule " " the body creates over a #BreastImplant . HTTPURL #RebuildingLives af ... "	True	True
@USER NOT FAT CANCER	False	False
@USER Putin IS a cancer !	False	False
Devendra , my fraternity associate was pioneer & doyen of field.served common me with concerned care in cancer .	False	False
RT @USER : Our latest podcast is now available online - BTOG does ... An Update on Lung Cancer Specialist Nursing . Listen to @USER ...	False	False
RT @USER : This period of my life was difficult for so many reasons but seeing my GranDad suffering because of #Cancer was the worst . He ...	False	False
What 's this rumor about Putin being treated for thyroid cancer ? Thyroid cancer tends to be caused by exposure to radiation , btw ...	False	False
RT @USER : Another one ! How do yall think like this ? How	False	False
all the best to LVG cancer sucks :pouting_face:	False	False
RT @USER : @USER Indeed it was . Stay strong my friend . The future is putty in our hands and we will prevail . In the last ...	False	False
" " " Putin was frequently visited by a vast team of doctors , Russian investigative news outlet Proekt said . " " HTTPURL "	False	False
Big up my intuition :loudly_crying_face: :loudly_crying_face:	False	False
boosting againif you have the resources , pls consider helping.yes , cats can get cancer too , but just like human ... HTTPURL	False	False
@USER I would use it to cover gas , food , and hotel accommodations for 4 days , 3 nights in Jacksonville , FL . My dad is having kidney cancer removed at the Mayo Clinic and I want him to be focused on nothing but healing ! He 's my hero and I just want him to be ok :green_heart: HTTPURL	False	False
@USER is absolutely right in his latest YT video about the Cancer Moon being a major beam of light this coming week for us . A great time to call in grace , become grace for another and bask in the beauty of whatever it is that you find beautiful ..	False	False
RT @USER : This month is Bowel Cancer Awareness month , and here are the ' red flag ' symptoms to watch out for : HTTPURL	True	True
RT @USER : This custom @USER #IrisWest #TheFlash art was kindly signed & donated by @USER ! In our online charit ...	False	False
She will be Fine Nanba , Do n't worry :heart_suit:	False	False
oh that 's not ...	False	False
" Please someone help me tonight . Please all I need is $ 125 and I can pick up her ashes and have her with me . Please help me . CashApp : $ michellegar 617	False	False
That intuition NEVER lead me wrong	False	False
funny how cancer and taurus actively cancels virgo 's traits here HTTPURL	False	False
" US Major John Spencer wants you to die in nuclear war . How do you feel about that ? He wants your children incinerated . He wants your spouse annihilated as a result of nuclear war . He wants Ukrainians dead in nuclear fire .	False	False
Cancer Bats - Psychic Jailbreak	False	False
@USER If you feel safer wearing a mask by all means wear one , but no FKN mandates ! I have cancer and work in retail , I have n't worn one for over 2 months now . It 's not going away , learn to live with it .	False	False
During the #COVID19 pandemic , @USER recommended postponing routine cancer screenings to prevent the spread of the virus . More Information on COVID - 19 and Cancer can be find here : HTTPURL #MASC336	False	False
@USER Cancer death rates are higher than the covid ones why not report on that people are being let down by the NHS	True	True
( ‘ My mummy got cancer ' : How little Phoebe , 7 , has written a picture book to help others like her – Daily Mail ) has been published on The Globe - HTTPURL	False	False
Roche anti-TIGIT cancer immunotherapy fails in first late-stage clinical trial HTTPURL via @USER	True	True
Kendal 's Bobbi Fisher nearing end of challenge for Cancer Research UK HTTPURL	False	False
I made a mix for a friend that just kicked cancer to the curb and is now in remission . We 'll get him on a dancefloor soon enough . I let the spirit take me down the path and this time I hit record . :smiling_face_with_sunglasses: :smiling_face_with_sunglasses: :smiling_face_with_sunglasses: HTTPURL	False	False
" April is Bowel Cancer Awareness Month . Please be aware of the symptoms . If you have any worries or concerns contact your GP . If you need to speak to someone at Cancer Care West call 091-5400 40 or email support@cancercarewest.ie	True	False
MY DAUGHTER'S #HEALING TESTIMONY by Prince HandleyMY DAUGHTER , A DIRECTOR OF #NURSING , WAS #MIRACULOUSLY #HEALED ... HTTPURL	False	False
" @USER I 'm sorry for your loss . Cancer is horrible and I wish there was more focus on it than other things going on in the world .	False	False
@USER @USER When my wife found out that she had cancer , I said , “ Okay , we 're going to beat this together ! ” It 's when things look bleak that you find out who people really are . I 'm glad you found a warrior to help you in your battle .	True	False
@USER @USER Being primarily a detective ( not the greatest yet obviously ) Calm voice ( not throat canc ... HTTPURL	False	False
@USER Excited to be working together ! There is so much to learn about the needs of people living with lung cancer . This is a one time interview to help us come up for resources to support Canadians patients and their families .	False	False
@USER @USER Miscarriage grouos , breast feeding groups , cervical cancer groups . TM needs the same services because they are female but TW do not belong in any of our groups	False	False
@USER @USER @USER @USER 1 , why are you calling her out of her name ? 2 , the ' joke ' wasn ... HTTPURL	False	False
@USER Mars in Cancer for me . Definitely a challenge , but holds important lessons .	False	False
@USER @USER There are other uses though , prostate cancer , endometriosis , children with very short stature . They have been used for over 40 yrs . Simply put an age limit on them , Alabama has a decent bill up for law .	True	True
RT @USER : Illuminating study . Top 3 causes of Liver Cancer globally : #HepB then #Alcohol then #HepC . -> Most cases of #livercancer can be ...	True	True
@USER @USER Sunshine Biopharma 's Newly Designed mRNA Molecules Effective Against Multidrug Resistant Cancer Cells	True	True
( 3/5 ) Hispanic individuals have higher rates of infection-related cancers . Cervical cancer incidence is 32 % higher among Hispanic women in the US and 78 % higher among women in Puerto Rico compared to NHW women , yet is largely preventable through screening . #SaludTues	True	True
@USER Fire up that resume !	False	False
This the kind of person that would make fun a of burn victim .	False	False
" @USER Bill is an out of touch centrist elitist clown and her bald head is not cancer.Two things can be true at the same HTTPURL we really have to feel sorry for the " " open " " marriage havin .. multi million dollar bankin .. beautiful .. self centred elite woman ? "	False	False
Drinking a Breakfast Before the Maypole by F * * K Cancer Beer Project / @USER @USER Castell Castle — HTTPURL	False	False
" @USER So much so that he STOLE 2 make them appreciate what living w / health benefits & charity ONCE meant	False	False
RT @USER : 3/6 Negative ethnicity is a cancer that has been used by a few political predators to vandalise the economy of Kenya , c ...	False	False
IM CANCER FREE :party_popper: :confetti_ball: ! ! ! I always have been but just wanted to let you know .	False	False
RT @USER : I plead guilty on behalf of many others ( I 'm sure ) who did not realize donations to cancer research did not get allocat ...	False	False
RT @USER : I hate @USER This is despicable ! The Supreme Kangaroo Court can not be trusted to make decisions for our country ...	False	False
@USER @USER @USER ... AND cure cancer , or did you forget ?	False	False
Greg Smiths @USER is a huge celery smoothies fan . Says they cure / keep away cancer and clean your body perfectly everyday . Noted .	True	True
She is a disgrace	False	False
After everything I 've been through this past year or so , I do n't think I can take my dog dying , but her cancer is back . I 'm just ... So done .	False	False
Attending #AACR22 ? Meet Massimo Loda , Editor-in-Chief of Molecular Cancer Research , on Monday , April 11 at 11:30 AM CDT at the AACR Publications Booth #2101 . Learn more : HTTPURL @USER HTTPURL	False	False
Remember when Texas Democrats went to DC & lobbied for federal voting rights because we 're suppressed as hell down here & y'all said Texas should just secede ? Well what happens in Texas does n't always stay in Texas . Single-party , unresponsive government 's no good for anybody .	False	False
@USER @USER More likely to die from communicable lower respiratory infections than cancer . Heart disease is number one .	True	True
@USER @USER @USER Move over cancer ... the new silent ( but deadly ) killer is bug farts .	False	False
Just to clarify : this is not one of the faked images , right ?	False	False
like is it bc i do n't have cancer or ? ? ? what 's going on in ur silly goofy head lmfaoo	False	False
i love my fans , your cancer tattoo for mei 'm signing autographs	False	False
Dr . Kim on Optimizing Individualized Treatment in Cancer Care – OncLive HTTPURL	False	False
Do n't give Covid that much credit . Insane .	False	False
Melbourne CBDape w / Air , Breakfast eight away In Waterboard boxrivate Cancer Talk Is Our Hero '	False	False
Appreciate his service :red_heart: Terry Fox , a cancer patient who ran 3,339 miles across Canada in just 143 days before he d ... HTTPURL	False	False
RT @USER : Researchers from @USER explore their project for @USER . They adjusted their methodology by switching to onlin ...	False	False
RT @USER : not shy , some people just ain't worth expressing that shit too ...	False	False
" @USER My favorite is " " I can't tell if you 're joking , but I actually had cancer " " . "	False	False
Listen as Justice R . , single mom , cancer survivor , full time student and full time worker shares her story ... HTTPURL	False	False
" @USER @USER @USER Live Action is not Reuters , or the AP . THis is a sensationalized biased site pushing the fake Christo fascist women as earthen vessels agenda .	False	False
Congratulations @USER on his expert defence of his PhD Thesis @USER ! :party_popper: :party_popper: :party_popper: An amazing combination of q ... HTTPURL	False	False
Ex-Man United boss , Louis van Gaal battles prostate cancerREAD at :backhand_index_pointing_right: HTTPURL HTTPURL	False	False
@USER @USER It 's a multi use drug . If there was a drug that cured cancer , w / absolutely NO side effects would Democrats make fun of it . Yes . That drug is called fenbendazole & it 's primarily known as a dog dewormer , it should be primarily known as a cure for cancer , as IVM is for covid .	True	True
RT @USER : 9/14 Reports showed the cancer had decreased . “ Wanting to continue the therapy , ” Amit stayed with a farmer , who opened ...	True	True
The mods alone make it worth downloading the cancer that is the EGS .	False	False
@USER This is Iraq . Look what hypocrite US did . Fuck u . US is a cancer in the world HTTPURL	False	False
RT @USER : A1 : Disparities still exist in the diagnosis of certain types of cancers among Latino men and women . Visit HTTPURL ...	True	True
Facebook ( which I hate ) advertises me various basic-bougie-dude products that I might very well enjoy ( although I mostly restrain myself ) . Twitter ( which I love ) advertises products to me on the assumption that I 'm a commercial soybean farmer with lung cancer . :thinking_face: :thinking_face: :thinking_face:	False	False
@USER It is so sad that people like you are elected to the Senate.Cancer within our politics !	False	False
Sanjay Dutt on Shooting KGF Chapter 2 After Cancer Treatment : ‘ Will Continue To Act Till I Die ' HTTPURL	False	False
Why Vele @USER @USER #NoToHealthActAmendment	False	False
@USER @USER That is THAT wrong it 's laughable . What about the extra staff that was promised in the same statement ? Surgery cancelled , ambulance ramping , appointments cancelled . My godmother died of cancer recently caused by her being unable to have timely appointments .	True	False
Brand new trailer for your viewing pleasure ! Proceeds to Macmillan cancer support & available from 23rd June.Tha ... HTTPURL	False	False
Ugh , I LOVE organizing and cooking ! I would also like to grow some plants in front of my apartment this summer ! :smiling_face_with_hearts:	False	False
RT @USER : His girlfriend is so popular ! She is cheerful girl :rabbit_face: ! I hope she will be okay .. rest well :pensive_face: :two_hearts: she lost her energy , you 're ...	False	False
@USER it 's casual persecution . Hurting people for no good reason other than her friends have said they want privilege a bit longer . what about the cancer patients ? where is the balance for gods sake , people are being crushed , there is no covid risk .	False	False
Cancer shield is great for actual parries HTTPURL via @USER	False	False
Aw no way	False	False
April is Head and Neck Cancer Awareness Month .	False	False
You 're eating cancer-causing agents in breakfast cereals . #qanon #TrumpCult	True	True
As day follows night ... here we are starting to see the consequences of the plandemic coming home to roost - and it aint pretty and its going to get a whole lot worse ... HTTPURL	False	False
Outrageous ! usual suspect I see ...	False	False
RT @USER : Hey @USER why not lift the mask mandates for medical facilities so families of cancer warriors like me , can be by the ...	False	False
This is heavy . People may be going through hell and still manage to wear a smile as if all is well.This is why we ... HTTPURL	False	False
@USER cancer - august yy no surprises : ” v	False	False
Someone tell him that drinking my piss is a cure for all . I will happily send him a bottle , festered on a sunny wi ... HTTPURL	True	False
RT @USER : Happy Saturday , everyone ! What are your plans for today ? I 'm shaving my mom 's head today in a ceremonial hair removal fo ...	False	False
I NEED A HEART TRANSPLANTATION :pensive_face: Now that I have it I need to save $ 5958 for my medical careHaving multiple chroni ... HTTPURL	False	False
1/3 The Comprehensive Cancer Center at Utkal Hospital was inaugurated by Hon'ble Chief Minister Shri @USER ... HTTPURL	False	False
@USER Oh wait ... his signs : Virgo Gemini , & Cancer	False	False
@USER @USER @USER @USER @USER @USER I showed how bad it gets :loudly_crying_face: u can literally look them up yourself ... mf talk about a infant wit cancer and u as that 's it	False	False
@USER Fuck cancer ... I 'm so sorry for you loss , bro .	False	False
Current bid 1.5 ETH by the amazing @USER :red_heart: :folded_hands:	False	False
@USER The millions in taxpayers ' money spent on assassinating his character is a national travesty . The resulting drip-feed justifying this is a cancer waiting to spread to vital organs .	False	False
" @USER I for one am fine with men having men 's only toilets , hospital wards , rape counselling groups , changing rooms , saunas , prisons and men 's cancer groups .	False	False
@USER Ivy Clover is coming for you cancer man HTTPURL	False	False
" @USER @USER Yes , that was the first thing I thought of . My Dad died of colon cancer metastasized to the liver and I remember the look .	True	False
@USER All the best to him :folded_hands: :sad_but_relieved_face: . Prostate cancer is a disease that can affect anyone . I 'd recommend everyone to get ... HTTPURL	True	False
Have you enjoyed all of the cell signaling talks and posters @USER #EB2022 hosted by @USER @USER and other scientific societies ? There 's still time to submit an abstract and register to join us for Cell Signaling in Cancer @USER SRC in NOLA May 15 to 19 !	False	False
@USER Cool . You off yourself and we 'll all stop listening to pop music for a day in celebration of the removal of a partisan hack . A disease infested cancer cell spreading lie after lie . The bill always come due for this type of behavior you engage in , and yours is on the way .	False	False
The link between obesity and cancer has increasingly been emphasized in public health messages , but is the current message correct ? HTTPURL HTTPURL	True	True
" @USER @USER @USER @USER The law also ended the " " lifetime cap " " that was the cause of all these donation jars for kids and teens who had already exceeded lifetime cap and therefore all their cancer treatment was out of pocket from then on . "	False	False
RT @USER : Efficacy of interventions to reduce long-term #opioid treatment for chronic non-cancer #pain #systematicreview & #metaan ...	True	True
So I found out there is one end of April for the MS Society	False	False
@USER What do you do when your wife of 37 years ... since her cancer no longer has interest . What else am I to do ? I feel disgusting but I 'm at a loss . I would never have a physical affair . I love her but am very frustrated .	False	False
Results of my tiny #strawpoll are in , and it seems that democracy is alive and well on twitter as well as in ... HTTPURL	False	False
Doug Ford 's claims to have the beds and ready was a lie . What a no surprise.So once again , COVID patients , emergen ... HTTPURL	False	False
RT @USER : #Cancer has a high sex drive .. It dont if its morning , night , afternoon .. They will want some !	False	False
#Hockey : April 4th , NHL Hall of Famer Mike Bossy has passed , diagnosed with cancer in 2021 . Scored 2 Stanley Cup winning goals . Hall of Fame NHL coach Pat Burns was born April 4th in 1952 . Trained as a welder , then a police officer , he won a Stanley Cup with New Jersey in 2003 .	False	False
Bro one of them said to me he hopes I get cancer . This was said to our keeper @USER by your fans	False	False
@USER Would be much better spent saving lives by giving it to the Breast Cancer Foundation	False	False
@USER Deport the animals . Take back their papers . Europe has introduced a cancer into its body .	False	False
The consequences of building a cancer	False	False
@USER @USER @USER @USER @USER The joke was about a fictional movie GI Jane 2 ; had nothing to do with Alopecia . Btw , what month are we giving Alopecia Awareness . Some of y'all tripping . If Will wanted to support toxic Jada why not shave his head like real men do when female family members go bald due to cancer HTTPURL	False	False
RT @USER : The evidence that UVB exposure & vitamin D reduce risk of many types of cancer is supported by geographical ecological , ...	True	True
@USER HE IS A CANCER SHUT UP BOOO	False	False
RT @USER : This week is National Oral , Head and Neck Cancer Awareness week . Learn more about how to protect yourself and those you lo ...	False	False
" Our gov't is investing $ 21M to transform Peel Memorial into a new inpatient hospital to support patients & families , ensuring everyone have excess to	False	False
You might wake up just the same as you were yesterday , while t ... More for Cancer HTTPURL	False	False
ugh my cancer sun brother wants to get drunk :face_with_rolling_eyes:	False	False
@USER @USER When i went to my doctor , i did not set around and visit with cancer patients nor while i was in the hospital . Thats on tv where they do that !	False	False
Just one of the many stories of how disgustingly bad Labour are in government in Wales . It 's not a lack of money ... HTTPURL	False	False
I heard cancer 's make good lovers is that true ?	False	False
Submit Your 2022 CCTA Nomination Today ! The Deadline to Nominate is 4/11 / 22 . The CCTA Award honors multidisciplinary teams that demonstrate exceptional care worldwide . If you know an amazing Cancer Care Team , nominate them today at HTTPURL HTTPURL	False	False
RT @USER : Like when I got cancer all you anons reached out to see how I was doing . It inspired me and brought me to tears multiple ...	True	False
" " " pagsubok " " — sunki short au a sunki au wherein ni-ki was diagnosed with cancer and sunoo his partner is always th ... HTTPURL "	False	False
